,age,fnlwgt,educational-num,occupation,hours-per-week,income,capital-net,native-american,workclass_Other,workclass_Private,workclass_gov,workclass_other,marital-status_Married-civ-spouse,marital-status_Never-married,marital-status_Separated,race_Black,race_Other,race_White,male
6834,53,350131,13,0.21287436311668945,48,1,0,1,0,1,0,0,1,0,0,0,0,1,0
37142,55,126117,9,0.32516703786191536,40,0,0,1,1,0,0,0,0,0,1,0,0,1,1
39384,48,144122,14,0.29697986577181207,40,1,0,1,0,0,0,1,0,0,1,0,0,1,0
47050,45,199590,10,0.29697986577181207,40,1,-1887,0,0,0,0,1,1,0,0,0,0,1,1
34287,66,249043,13,0.32516703786191536,26,1,5556,1,1,0,0,0,1,0,0,0,0,1,1
21224,41,160785,11,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
19880,40,97688,10,0.21287436311668945,48,1,0,1,0,1,0,0,1,0,0,0,0,1,1
43318,37,169426,9,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
10027,42,111483,14,0.21287436311668945,48,1,0,1,0,1,0,0,0,1,0,0,0,1,1
38415,29,114158,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
7009,47,96798,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
29028,30,280069,10,0.21287436311668945,48,0,0,1,0,1,0,0,0,1,0,0,0,1,0
28388,32,504951,12,0.3912087912087912,50,0,0,1,0,0,1,0,1,0,0,0,0,1,1
11369,39,140854,9,0.21287436311668945,60,1,-1902,1,0,1,0,0,1,0,0,0,0,1,1
30060,27,183627,13,0.21287436311668945,50,1,-1977,1,0,1,0,0,1,0,0,0,0,1,1
16335,47,109832,9,0.32516703786191536,60,0,0,1,1,0,0,0,0,0,1,0,0,1,1
40549,29,119429,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,1,0,0,1
8374,61,56248,2,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
4482,43,207578,16,0.32516703786191536,42,1,0,1,1,0,0,0,1,0,0,0,0,1,1
23421,47,118972,9,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
37869,37,215503,9,0.21287436311668945,45,1,4386,1,0,1,0,0,1,0,0,0,0,1,1
5215,36,263574,11,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,0
28736,56,98809,4,0.21287436311668945,45,0,5013,1,0,1,0,0,1,0,0,0,0,1,0
26668,42,77373,10,0.21287436311668945,38,0,0,1,0,1,0,0,1,0,0,0,0,1,1
21506,43,316183,4,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3998,37,112838,14,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
21838,37,201319,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43185,26,150553,13,0.29697986577181207,50,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8495,36,185394,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1021,31,145924,10,0.21287436311668945,35,0,0,1,0,1,0,0,0,0,1,0,0,1,0
31068,37,177285,11,0.21287436311668945,48,1,0,1,0,1,0,0,1,0,0,1,0,0,0
29051,41,146908,16,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
3027,41,192225,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
30046,72,177769,6,0.21287436311668945,15,0,0,1,0,1,0,0,1,0,0,0,0,1,1
22835,40,55363,9,0.29697986577181207,40,0,0,1,0,0,0,1,1,0,0,0,0,1,1
24471,23,227915,9,0.21287436311668945,33,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6798,62,195543,13,0.21287436311668945,20,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15392,45,111381,10,0.21287436311668945,65,0,0,1,0,1,0,0,1,0,0,0,0,1,1
2233,33,110592,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
382,58,112076,16,0.32516703786191536,35,1,-1485,1,1,0,0,0,0,0,1,0,0,1,0
16751,60,201965,10,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,1
32501,36,175759,13,0.21287436311668945,50,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
31726,24,283757,13,0.21287436311668945,39,0,0,1,0,1,0,0,0,1,0,0,0,1,1
13990,38,185556,9,0.21287436311668945,50,1,0,1,0,1,0,0,0,0,1,0,0,1,1
31224,31,214235,9,0.21287436311668945,65,0,0,1,0,1,0,0,1,0,0,0,0,1,1
33579,36,84848,9,0.32516703786191536,16,0,0,1,1,0,0,0,0,0,1,0,0,1,0
3202,17,247580,8,0.21287436311668945,18,0,0,1,0,1,0,0,0,1,0,0,0,1,1
43407,47,93618,10,0.29697986577181207,33,0,0,1,0,0,0,1,0,0,1,0,0,1,0
27284,28,181291,13,0.21287436311668945,50,1,-1564,1,0,1,0,0,0,1,0,0,0,1,0
13356,49,232586,13,0.32516703786191536,65,0,0,1,1,0,0,0,0,0,1,0,0,1,1
43544,28,66434,6,0.21287436311668945,15,0,0,1,0,1,0,0,0,1,0,0,0,1,0
43691,51,202752,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,1,0,0,1
43614,37,138940,7,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
20630,53,114758,14,0.21287436311668945,65,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
30076,41,155767,10,0.32516703786191536,50,0,0,1,1,0,0,0,1,0,0,0,0,1,1
42143,48,353012,9,0.32516703786191536,40,1,-1902,1,1,0,0,0,1,0,0,0,0,1,1
36330,58,174040,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
38912,64,36960,9,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
26556,30,255279,9,0.21287436311668945,20,0,0,1,0,1,0,0,0,0,1,0,0,1,0
25882,41,187881,10,0.21287436311668945,40,0,3942,1,0,1,0,0,1,0,0,0,0,1,1
11138,50,107581,9,0.32516703786191536,50,0,0,1,1,0,0,0,1,0,0,0,0,1,1
17291,51,220537,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
33599,50,172175,15,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
43720,38,38312,13,0.21287436311668945,65,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
47121,53,55861,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
33146,51,163948,11,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
27351,29,103628,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,0
195,31,56964,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2956,56,197577,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43891,35,253006,10,0.21287436311668945,38,1,7688,1,0,1,0,0,1,0,0,0,0,1,1
33858,43,74581,9,0.21287436311668945,48,1,0,1,0,1,0,0,1,0,0,0,0,1,1
22184,63,68872,9,0.21287436311668945,20,0,0,1,0,1,0,0,1,0,0,0,1,0,0
22051,24,248533,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,1,0,0,0
18861,52,147629,9,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15379,48,366089,16,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
28122,49,122385,14,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
34684,45,36006,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
23838,28,190836,9,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
36184,18,126071,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
48300,23,162228,13,0.21287436311668945,48,0,0,1,0,1,0,0,0,1,0,0,0,1,1
46886,28,183155,13,0.21287436311668945,55,0,0,1,0,1,0,0,1,0,0,0,0,1,1
45961,64,199298,3,0.29697986577181207,45,0,0,0,0,0,0,1,0,0,1,0,0,1,0
19082,17,295488,7,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,1,0,0,0
8333,48,204629,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
46713,40,198096,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32191,32,229051,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
19124,41,344624,10,0.29697986577181207,40,1,-1485,1,0,0,0,1,1,0,0,0,0,1,1
18991,50,92079,10,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
16954,33,182556,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
23126,58,213975,11,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
11382,59,139611,15,0.32516703786191536,40,1,-1977,0,1,0,0,0,1,0,0,0,1,0,1
3851,65,44807,10,0.3912087912087912,48,1,0,1,0,0,1,0,1,0,0,0,0,1,1
42096,53,177705,13,0.21287436311668945,44,1,0,1,0,1,0,0,1,0,0,0,0,1,1
21078,46,120121,13,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
24241,26,274724,10,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,0,1,1
28159,44,358199,10,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
18870,46,238162,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
21630,25,168943,13,0.21287436311668945,30,1,0,1,0,1,0,0,1,0,0,0,0,1,0
35575,42,373469,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
43238,40,266803,12,0.21287436311668945,40,1,0,1,0,1,0,0,0,0,1,0,0,1,0
4424,26,63234,13,0.21287436311668945,12,0,4508,1,0,1,0,0,1,0,0,0,0,1,0
21277,31,259425,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
47290,31,184307,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
34645,30,146161,9,0.32516703786191536,50,1,-1887,1,1,0,0,0,1,0,0,0,0,1,1
44136,46,308077,15,0.3912087912087912,40,1,0,0,0,0,1,0,0,0,1,0,0,1,0
33953,59,146477,15,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
8605,29,263786,13,0.32516703786191536,40,1,0,1,1,0,0,0,0,1,0,0,0,1,1
37386,17,172050,7,0.21287436311668945,16,0,0,1,0,1,0,0,0,1,0,0,0,1,1
39202,19,120691,9,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,1,0,0,1
23220,21,116788,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
10689,31,33117,10,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32113,60,234854,16,0.32516703786191536,40,1,-1902,1,1,0,0,0,1,0,0,0,0,1,1
9442,47,274883,9,0.21287436311668945,65,1,0,1,0,1,0,0,1,0,0,0,0,1,1
24972,48,189762,9,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
39482,24,132320,13,0.21287436311668945,45,0,0,1,0,1,0,0,0,1,0,0,0,1,1
15965,46,225065,13,0.32516703786191536,45,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37323,27,192936,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
21581,41,323790,9,0.21287436311668945,55,0,0,1,0,1,0,0,0,0,1,0,0,1,1
31356,51,123011,14,0.29697986577181207,35,1,-1977,1,0,0,0,1,1,0,0,0,0,1,1
1699,52,191130,15,0.21287436311668945,40,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
5239,60,194589,13,0.21287436311668945,40,1,7688,1,0,1,0,0,1,0,0,0,0,1,1
3871,22,333910,10,0.21287436311668945,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4606,57,279340,4,0.21287436311668945,29,0,0,1,0,1,0,0,0,0,1,1,0,0,0
32235,41,268183,15,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
2013,41,150011,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
48410,48,350440,10,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,1,0,1
14259,36,295706,14,0.21287436311668945,70,1,0,1,0,1,0,0,1,0,0,0,0,1,1
41509,18,164441,10,0.21287436311668945,38,0,0,1,0,1,0,0,0,1,0,0,0,1,0
45716,45,121124,15,0.32516703786191536,50,1,0,1,1,0,0,0,0,1,0,0,0,1,1
36992,38,289148,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
39953,41,214242,13,0.21287436311668945,40,1,-1887,1,0,1,0,0,1,0,0,0,0,1,1
12234,29,119793,4,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10268,32,393376,13,0.29697986577181207,48,0,0,1,0,0,0,1,0,1,0,0,0,1,0
17728,44,120837,9,0.32516703786191536,66,0,0,1,1,0,0,0,1,0,0,0,0,1,1
40443,22,113550,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
37404,28,207473,10,0.21287436311668945,40,0,0,0,0,1,0,0,1,0,0,0,0,1,1
23230,33,111363,13,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1509,32,128829,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
20420,29,205903,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
38578,30,203258,9,0.21287436311668945,35,0,0,1,0,1,0,0,0,1,0,0,0,1,0
38316,52,282674,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,1,0,1
22889,37,259785,14,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
14640,47,187581,13,0.3912087912087912,48,1,0,1,0,0,1,0,1,0,0,0,0,1,1
23042,53,240138,9,0.32516703786191536,60,0,0,1,1,0,0,0,1,0,0,0,0,1,1
4240,19,210509,10,0.21287436311668945,30,0,0,1,0,1,0,0,0,1,0,0,0,1,0
33907,30,93884,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
13043,41,247082,14,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
13323,40,355918,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
6292,27,74056,11,0.21287436311668945,48,0,0,1,0,1,0,0,1,0,0,0,0,1,1
7639,30,348592,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
16601,39,174308,9,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
39703,51,162943,15,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
23552,28,132686,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
6339,35,226528,16,0.21287436311668945,60,1,0,0,0,1,0,0,0,0,1,0,1,0,1
39249,47,96854,13,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
39571,45,90758,13,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
31282,44,106900,14,0.21287436311668945,44,1,0,1,0,1,0,0,1,0,0,0,0,1,1
8701,28,94128,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
45184,50,271262,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
39453,37,415500,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
34548,35,143152,10,0.21287436311668945,27,0,3908,1,0,1,0,0,1,0,0,0,0,1,0
31736,48,182211,9,0.21287436311668945,44,1,0,1,0,1,0,0,1,0,0,0,0,1,1
18594,31,151726,12,0.29697986577181207,40,0,0,1,0,0,0,1,0,1,0,0,1,0,0
30958,35,216256,5,0.32516703786191536,50,0,0,1,1,0,0,0,1,0,0,0,0,1,1
40033,36,183735,14,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
22833,37,192939,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
208,34,357145,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,0
13255,56,208791,13,0.3912087912087912,50,0,0,1,0,0,1,0,1,0,0,1,0,0,1
28285,46,113806,8,0.21287436311668945,40,1,7298,0,0,1,0,0,1,0,0,0,0,1,1
5737,46,85341,14,0.29697986577181207,56,0,0,1,0,0,0,1,1,0,0,0,0,1,1
25398,25,362912,10,0.21287436311668945,50,0,0,1,0,1,0,0,0,1,0,0,0,1,0
45709,47,192776,13,0.21287436311668945,50,0,0,1,0,1,0,0,1,0,0,0,0,1,1
15590,40,309990,9,0.21287436311668945,60,1,8614,1,0,1,0,0,0,0,1,0,0,1,0
36460,54,97778,4,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
2606,54,147629,14,0.3912087912087912,35,1,7298,1,0,0,1,0,1,0,0,0,0,1,1
5550,30,96480,14,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,0
6361,47,285335,10,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32288,26,169323,14,0.32516703786191536,40,0,0,1,1,0,0,0,0,1,0,0,0,1,0
31050,22,146540,7,0.21287436311668945,50,0,0,1,0,1,0,0,0,1,0,0,0,1,1
17026,42,126319,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,0
2873,31,114691,13,0.21287436311668945,48,0,0,1,0,1,0,0,0,1,0,0,0,1,1
20325,19,246652,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4994,53,368014,15,0.32516703786191536,60,1,-1977,1,1,0,0,0,1,0,0,0,0,1,1
37507,47,202812,14,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
47126,46,133616,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
35859,28,188278,13,0.3912087912087912,50,0,0,1,0,0,1,0,0,1,0,0,0,1,1
18236,40,201495,7,0.21287436311668945,35,0,0,1,0,1,0,0,0,1,0,0,0,1,1
44923,30,131568,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
6781,46,124356,12,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
6704,37,319831,9,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15771,37,365739,12,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
1875,28,193260,13,0.21287436311668945,50,1,0,0,0,1,0,0,0,1,0,0,1,0,1
27403,24,254767,4,0.21287436311668945,50,0,2105,1,0,1,0,0,1,0,0,0,0,1,1
1206,35,165007,11,0.21287436311668945,42,1,4386,1,0,1,0,0,1,0,0,0,0,1,1
41245,44,106698,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2747,38,186845,13,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
46691,64,137205,11,0.21287436311668945,48,0,0,1,0,1,0,0,1,0,0,0,0,1,1
8703,32,94041,13,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,1
23688,39,98941,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
20152,30,363032,9,0.29697986577181207,40,0,0,1,0,0,0,1,1,0,0,1,0,0,1
32446,50,150876,9,0.21287436311668945,55,1,-1887,1,0,1,0,0,1,0,0,1,0,0,1
46232,17,112795,6,0.21287436311668945,15,0,0,1,0,1,0,0,0,1,0,0,0,1,0
15096,35,323120,12,0.21287436311668945,44,1,0,1,0,1,0,0,0,1,0,0,0,1,0
20943,33,147654,11,0.29697986577181207,60,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1227,43,185413,13,0.32516703786191536,50,1,-1977,1,1,0,0,0,1,0,0,0,0,1,1
25025,22,134181,9,0.29697986577181207,50,0,0,1,0,0,0,1,0,1,0,0,0,1,1
38726,36,275653,4,0.21287436311668945,40,0,2977,0,0,1,0,0,0,0,1,0,0,1,0
7571,40,50191,5,0.21287436311668945,40,0,5455,1,0,1,0,0,0,0,1,0,0,1,1
23648,49,110373,10,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
40822,50,94885,13,0.21287436311668945,45,1,0,1,0,1,0,0,0,0,1,0,0,1,1
41790,62,213321,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
29828,54,185846,14,0.29697986577181207,40,1,-1977,1,0,0,0,1,1,0,0,0,0,1,1
24922,23,33551,13,0.32516703786191536,38,0,0,1,1,0,0,0,1,0,0,0,0,1,1
23783,40,331651,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
16306,56,216851,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
35554,18,308889,7,0.21287436311668945,20,0,0,1,0,1,0,0,0,1,0,0,1,0,0
33935,57,159319,14,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
16478,40,56795,14,0.3912087912087912,55,1,14084,1,0,0,1,0,0,1,0,0,0,1,0
48680,42,161510,13,0.21287436311668945,40,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
44407,34,212781,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
27601,26,160340,9,0.32516703786191536,60,0,0,1,1,0,0,0,1,0,0,0,0,1,1
13995,51,54465,11,0.21287436311668945,48,0,0,1,0,1,0,0,0,0,1,0,0,1,0
6460,24,117789,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
34104,44,149943,15,0.32516703786191536,60,1,0,0,1,0,0,0,1,0,0,0,1,0,1
17699,31,127610,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,0
34568,40,53727,14,0.21287436311668945,50,1,0,1,0,1,0,0,0,1,0,0,0,1,1
42189,41,100800,14,0.32516703786191536,70,1,7298,1,1,0,0,0,1,0,0,0,0,1,1
9305,25,153932,7,0.21287436311668945,30,0,2580,1,0,1,0,0,1,0,0,0,0,1,1
7401,34,33117,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
48075,30,204470,10,0.32516703786191536,36,1,0,1,1,0,0,0,1,0,0,0,0,1,1
2855,50,194995,11,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
40541,43,171841,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
9446,49,148169,9,0.21287436311668945,40,0,5013,1,0,1,0,0,1,0,0,0,0,1,1
6471,47,143050,14,0.21287436311668945,50,0,0,1,0,1,0,0,0,0,1,0,0,1,0
43312,22,182163,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
694,56,225927,5,0.21287436311668945,40,0,2580,1,0,1,0,0,1,0,0,0,0,1,1
47441,34,56964,9,0.32516703786191536,35,0,0,1,1,0,0,0,1,0,0,0,0,1,1
46104,38,187983,15,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,0
28268,23,107801,13,0.21287436311668945,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6560,41,323919,4,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
13948,35,284358,9,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
11761,23,163870,9,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,0,1,1
40849,56,34626,10,0.21287436311668945,40,0,-1980,1,0,1,0,0,0,0,1,0,0,1,0
13304,36,322770,10,0.29697986577181207,40,1,-1887,0,0,0,0,1,1,0,0,1,0,0,1
46703,57,186386,13,0.21287436311668945,40,1,10520,1,0,1,0,0,0,0,1,0,0,1,1
3682,18,218183,10,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5622,51,77392,6,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,1
26543,39,233428,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
11144,28,103432,9,0.21287436311668945,45,1,0,0,0,1,0,0,0,1,0,0,0,1,1
38279,56,188856,13,0.21287436311668945,55,1,8614,1,0,1,0,0,0,1,0,0,0,1,0
22861,33,111567,14,0.21287436311668945,45,1,-1902,0,0,1,0,0,1,0,0,0,0,1,1
38439,42,165599,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
910,38,172918,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
28789,37,342084,10,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,1
8276,48,166863,14,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
33847,40,236110,8,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
19522,41,223062,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1
16770,38,91039,13,0.21287436311668945,60,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
12664,23,72922,10,0.21287436311668945,30,0,0,1,0,1,0,0,0,1,0,0,0,1,0
22699,20,115824,7,0.21287436311668945,40,0,-1573,1,0,1,0,0,1,0,0,0,0,1,1
3840,32,64658,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
15042,52,224198,9,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,0
12080,25,332409,11,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
8338,45,310260,10,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
19461,30,326104,9,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
11629,38,117802,14,0.21287436311668945,60,1,7688,1,0,1,0,0,1,0,0,0,0,1,1
46819,36,203717,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
41559,46,441542,13,0.29697986577181207,40,0,0,1,0,0,0,1,1,0,0,1,0,0,1
26670,34,36385,14,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
2329,50,135102,14,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
20611,51,240358,9,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
5206,30,247328,9,0.21287436311668945,40,1,0,1,0,1,0,0,0,0,1,0,0,1,1
21451,26,229977,5,0.21287436311668945,35,0,0,1,0,1,0,0,1,0,0,0,0,1,1
4442,51,351416,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
33759,28,115464,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5847,38,178322,9,0.21287436311668945,70,1,0,1,0,1,0,0,1,0,0,0,0,1,1
16015,30,399088,13,0.21287436311668945,50,0,0,1,0,1,0,0,0,0,1,0,0,1,0
14497,22,192289,10,0.21287436311668945,30,0,0,0,0,1,0,0,0,1,0,0,0,1,1
22673,33,208785,10,0.32516703786191536,40,1,10520,1,1,0,0,0,0,0,1,0,0,1,1
36124,40,111829,14,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
45393,33,194901,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
37572,47,239321,13,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
